ENST00000569862	ENSG00000102901
ENST00000562787	ENSG00000102901
ENST00000562513	ENSG00000102901
ENST00000436104	ENSG00000102901
ENST00000565157	ENSG00000102901
ENST00000568495	ENSG00000102901
ENST00000574569	ENSG00000102901
ENST00000563885	ENSG00000102901
ENST00000564817	ENSG00000102901
ENST00000566758	ENSG00000102901
ENST00000564128	ENSG00000102901
ENST00000562947	ENSG00000102901
ENST00000562462	ENSG00000102901
ENST00000565713	ENSG00000102901
ENST00000568069	ENSG00000102901
ENST00000564538	ENSG00000102901
ENST00000566067	ENSG00000102901
ENST00000562338	ENSG00000102901
ENST00000562483	ENSG00000102901
ENST00000568564	ENSG00000102901
ENST00000561593	ENSG00000102901
ENST00000565114	ENSG00000102901
ENST00000567985	ENSG00000102901
ENST00000569094	ENSG00000102901
ENST00000564346	ENSG00000102901
ENST00000565385	ENSG00000102901
ENST00000568652	ENSG00000102901
ENST00000565132	ENSG00000102901
ENST00000564144	ENSG00000102901
ENST00000567482	ENSG00000102901
ENST00000569019	ENSG00000102901
ENST00000568765	ENSG00000102901
ENST00000565436	ENSG00000102901
ENST00000440851	ENSG00000102901
ENST00000219172	ENSG00000102901
ENST00000445712	ENSG00000102901
ENST00000567771	ENSG00000169682
ENST00000568388	ENSG00000169682
ENST00000565975	ENSG00000169682
ENST00000311008	ENSG00000169682
ENST00000568900	ENSG00000169682
ENST00000323081	ENSG00000169682
ENST00000334536	ENSG00000169682
ENST00000352260	ENSG00000169682
ENST00000566059	ENSG00000169682
ENST00000564476	ENSG00000169682
ENST00000561868	ENSG00000169682
ENST00000568829	ENSG00000169682
ENST00000461023	ENSG00000103126
ENST00000262320	ENSG00000103126
ENST00000354866	ENSG00000103126
ENST00000457798	ENSG00000103126
ENST00000481769	ENSG00000103126
ENST00000199706	ENSG00000086504
ENST00000483764	ENSG00000086504
ENST00000481453	ENSG00000086504
ENST00000429738	ENSG00000086504
ENST00000461550	ENSG00000086504
ENST00000469744	ENSG00000086504
ENST00000389675	ENSG00000086504
ENST00000441883	ENSG00000086504
ENST00000447696	ENSG00000086504
ENST00000450882	ENSG00000086504
ENST00000431232	ENSG00000129925
ENST00000424078	ENSG00000129925
ENST00000250930	ENSG00000129925
ENST00000448854	ENSG00000129925
ENST00000467452	ENSG00000129925
ENST00000475348	ENSG00000129925
ENST00000427313	ENSG00000129925
ENST00000476735	ENSG00000129925
ENST00000397722	ENSG00000103202
ENST00000454619	ENSG00000103202
ENST00000448828	ENSG00000103202
ENST00000444498	ENSG00000103202
ENST00000460297	ENSG00000103202
ENST00000382940	ENSG00000103202
ENST00000219479	ENSG00000103202
ENST00000433358	ENSG00000103202
ENST00000450036	ENSG00000103202
ENST00000468031	ENSG00000103202
ENST00000219481	ENSG00000242612
ENST00000424398	ENSG00000242612
ENST00000439661	ENSG00000242612
ENST00000437024	ENSG00000242612
ENST00000445291	ENSG00000242612
ENST00000461802	ENSG00000242612
ENST00000461947	ENSG00000242612
ENST00000465166	ENSG00000242612
ENST00000429116	ENSG00000242612
ENST00000461749	ENSG00000242612
ENST00000469922	ENSG00000242612
ENST00000397710	ENSG00000242612
ENST00000395461	ENSG00000213658
ENST00000566270	ENSG00000213658
ENST00000564277	ENSG00000213658
ENST00000562472	ENSG00000213658
ENST00000563964	ENSG00000213658
ENST00000395456	ENSG00000213658
ENST00000454369	ENSG00000213658
ENST00000360872	ENSG00000213658
ENST00000566177	ENSG00000213658
ENST00000562701	ENSG00000213658
ENST00000568899	ENSG00000213658
ENST00000568440	ENSG00000213658
ENST00000570232	ENSG00000213658
ENST00000564447	ENSG00000213658
ENST00000566415	ENSG00000213658
ENST00000354453	ENSG00000213658
ENST00000303596	ENSG00000168286
ENST00000262305	ENSG00000090565
ENST00000434585	ENSG00000090565
ENST00000452814	ENSG00000090565
ENST00000483002	ENSG00000090565
ENST00000449879	ENSG00000090565
ENST00000412256	ENSG00000090565
ENST00000495663	ENSG00000090565
ENST00000487899	ENSG00000090565
ENST00000461009	ENSG00000090565
ENST00000464263	ENSG00000090565
ENST00000457159	ENSG00000090565
ENST00000450428	ENSG00000090565
ENST00000219169	ENSG00000102898
ENST00000568390	ENSG00000102898
ENST00000568233	ENSG00000102898
ENST00000567105	ENSG00000102898
ENST00000569436	ENSG00000102898
ENST00000568396	ENSG00000102898
ENST00000570026	ENSG00000102898
ENST00000587481	ENSG00000102898
ENST00000562370	ENSG00000103326
ENST00000567216	ENSG00000103326
ENST00000568988	ENSG00000103326
ENST00000219611	ENSG00000103326
ENST00000568402	ENSG00000103326
ENST00000565010	ENSG00000103326
ENST00000566977	ENSG00000103326
ENST00000358933	ENSG00000038358
ENST00000572221	ENSG00000038358
ENST00000536072	ENSG00000038358
ENST00000574770	ENSG00000038358
ENST00000573992	ENSG00000038358
ENST00000572031	ENSG00000038358
ENST00000577028	ENSG00000038358
ENST00000576972	ENSG00000038358
ENST00000572724	ENSG00000038358
ENST00000575514	ENSG00000038358
ENST00000575507	ENSG00000038358
ENST00000577105	ENSG00000038358
ENST00000573985	ENSG00000038358
ENST00000575033	ENSG00000038358
ENST00000409413	ENSG00000161992
ENST00000424293	ENSG00000196796
ENST00000293874	ENSG00000007541
ENST00000409527	ENSG00000007541
ENST00000409439	ENSG00000007541
ENST00000422307	ENSG00000007541
ENST00000321878	ENSG00000007541
ENST00000439574	ENSG00000007541
ENST00000026218	ENSG00000007541
ENST00000470411	ENSG00000007541
ENST00000443147	ENSG00000007541
ENST00000544860	ENSG00000007541
ENST00000537901	ENSG00000007541
ENST00000420990	ENSG00000007541
ENST00000480424	ENSG00000007541
ENST00000540241	ENSG00000007541
ENST00000476438	ENSG00000007541
ENST00000540548	ENSG00000007541
ENST00000524087	ENSG00000254206
ENST00000569622	ENSG00000261740
ENST00000565417	ENSG00000261740
ENST00000568556	ENSG00000261740
ENST00000330978	ENSG00000183336
ENST00000424439	ENSG00000257108
ENST00000540585	ENSG00000257108
ENST00000569575	ENSG00000197562
ENST00000566290	ENSG00000197562
ENST00000568586	ENSG00000197562
ENST00000248139	ENSG00000197562
ENST00000565511	ENSG00000197562
ENST00000509637	ENSG00000197562
ENST00000563109	ENSG00000197562
ENST00000564703	ENSG00000197562
ENST00000561781	ENSG00000197562
ENST00000535977	ENSG00000197562
ENST00000539661	ENSG00000197562
ENST00000538492	ENSG00000197562
ENST00000330181	ENSG00000181625
ENST00000565219	ENSG00000181625
ENST00000351581	ENSG00000181625
ENST00000567248	ENSG00000181625
ENST00000566424	ENSG00000181625
ENST00000573440	ENSG00000127578
ENST00000319070	ENSG00000127578
ENST00000338401	ENSG00000130731
ENST00000397666	ENSG00000130731
ENST00000301686	ENSG00000130731
ENST00000448973	ENSG00000130731
ENST00000397664	ENSG00000130731
ENST00000568077	ENSG00000130731
ENST00000456420	ENSG00000130731
ENST00000397665	ENSG00000130731
ENST00000564039	ENSG00000130731
ENST00000568773	ENSG00000130731
ENST00000565163	ENSG00000130731
ENST00000568830	ENSG00000130731
ENST00000565799	ENSG00000130731
ENST00000360423	ENSG00000213648
ENST00000569544	ENSG00000213648
ENST00000565290	ENSG00000213648
ENST00000563944	ENSG00000213648
ENST00000562941	ENSG00000213648
ENST00000344620	ENSG00000213648
ENST00000395400	ENSG00000213648
ENST00000307650	ENSG00000172366
ENST00000491999	ENSG00000172366
ENST00000474840	ENSG00000172366
ENST00000575894	ENSG00000172366
ENST00000549950	ENSG00000258150
ENST00000551411	ENSG00000258150
ENST00000549858	ENSG00000258150
ENST00000550665	ENSG00000169203
ENST00000549733	ENSG00000169203
ENST00000551448	ENSG00000169203
ENST00000552123	ENSG00000169203
ENST00000547235	ENSG00000169203
ENST00000548346	ENSG00000169203
ENST00000550690	ENSG00000169203
ENST00000354563	ENSG00000169203
ENST00000552943	ENSG00000161996
ENST00000549091	ENSG00000161996
ENST00000549648	ENSG00000161996
ENST00000420061	ENSG00000161996
ENST00000293879	ENSG00000161996
ENST00000550593	ENSG00000161996
ENST00000552648	ENSG00000161996
ENST00000546516	ENSG00000161996
ENST00000547407	ENSG00000161996
ENST00000552728	ENSG00000161996
ENST00000548859	ENSG00000161996
ENST00000552683	ENSG00000161996
ENST00000548844	ENSG00000161996
ENST00000550739	ENSG00000161996
ENST00000549024	ENSG00000161996
ENST00000550902	ENSG00000161996
ENST00000546923	ENSG00000161996
ENST00000548603	ENSG00000161996
ENST00000547543	ENSG00000161996
ENST00000553080	ENSG00000161996
ENST00000547944	ENSG00000161996
ENST00000315764	ENSG00000161996
ENST00000548448	ENSG00000161996
ENST00000551100	ENSG00000161996
ENST00000546896	ENSG00000161996
ENST00000339176	ENSG00000188038
ENST00000576758	ENSG00000188038
ENST00000576147	ENSG00000188038
ENST00000570631	ENSG00000159792
ENST00000291041	ENSG00000159792
ENST00000575198	ENSG00000159792
ENST00000395389	ENSG00000197471
ENST00000436527	ENSG00000197471
ENST00000563039	ENSG00000197471
ENST00000561857	ENSG00000197471
ENST00000360121	ENSG00000197471
ENST00000449759	ENSG00000103485
ENST00000219771	ENSG00000103485
ENST00000395384	ENSG00000103485
ENST00000562473	ENSG00000103485
ENST00000564967	ENSG00000103485
ENST00000329410	ENSG00000185905
ENST00000400752	ENSG00000174992
ENST00000573845	ENSG00000141086
ENST00000574481	ENSG00000141086
ENST00000572144	ENSG00000141086
ENST00000576915	ENSG00000141086
ENST00000571044	ENSG00000141086
ENST00000571605	ENSG00000141086
ENST00000576408	ENSG00000141086
ENST00000575302	ENSG00000141086
ENST00000561482	ENSG00000079616
ENST00000160827	ENSG00000079616
ENST00000569636	ENSG00000079616
ENST00000570173	ENSG00000079616
ENST00000400751	ENSG00000079616
ENST00000569382	ENSG00000079616
ENST00000563666	ENSG00000079616
ENST00000563263	ENSG00000079616
ENST00000565736	ENSG00000079616
ENST00000568312	ENSG00000079616
ENST00000400750	ENSG00000079616
ENST00000575231	ENSG00000261884
ENST00000573493	ENSG00000261884
ENST00000358514	ENSG00000205220
ENST00000570985	ENSG00000205220
ENST00000574576	ENSG00000205220
ENST00000570304	ENSG00000205220
ENST00000575556	ENSG00000205220
ENST00000264005	ENSG00000213398
ENST00000573538	ENSG00000213398
ENST00000570369	ENSG00000213398
ENST00000570980	ENSG00000213398
ENST00000575467	ENSG00000213398
ENST00000576450	ENSG00000213398
ENST00000570396	ENSG00000213398
ENST00000573846	ENSG00000213398
ENST00000575277	ENSG00000213398
ENST00000315082	ENSG00000140983
ENST00000563776	ENSG00000140983
ENST00000561983	ENSG00000140983
ENST00000563134	ENSG00000140983
ENST00000562708	ENSG00000140983
ENST00000570092	ENSG00000140983
ENST00000569706	ENSG00000140983
ENST00000569675	ENSG00000140983
ENST00000566214	ENSG00000140983
ENST00000563637	ENSG00000140983
ENST00000570280	ENSG00000140983
ENST00000567017	ENSG00000140983
ENST00000568950	ENSG00000140983
ENST00000602564	ENSG00000140983
ENST00000562598	ENSG00000140983
ENST00000562333	ENSG00000140983
ENST00000561929	ENSG00000140983
ENST00000569943	ENSG00000140983
ENST00000566965	ENSG00000140983
ENST00000568636	ENSG00000140983
ENST00000569358	ENSG00000140983
ENST00000567589	ENSG00000140983
ENST00000565004	ENSG00000140983
ENST00000561711	ENSG00000140983
ENST00000564659	ENSG00000140983
ENST00000569197	ENSG00000140983
ENST00000562957	ENSG00000140983
ENST00000316341	ENSG00000124067
ENST00000572037	ENSG00000124067
ENST00000541864	ENSG00000124067
ENST00000576616	ENSG00000124067
ENST00000570802	ENSG00000124067
ENST00000537830	ENSG00000124067
ENST00000570616	ENSG00000124067
ENST00000575857	ENSG00000124067
ENST00000573023	ENSG00000124067
ENST00000576513	ENSG00000124067
ENST00000572476	ENSG00000124067
ENST00000574665	ENSG00000124067
ENST00000572766	ENSG00000124067
ENST00000573702	ENSG00000124067
ENST00000576377	ENSG00000124067
ENST00000571299	ENSG00000124067
ENST00000572010	ENSG00000124067
ENST00000576462	ENSG00000124067
ENST00000422611	ENSG00000124067
ENST00000338335	ENSG00000124067
ENST00000352681	ENSG00000103269
ENST00000561556	ENSG00000103269
ENST00000450775	ENSG00000103269
ENST00000219551	ENSG00000103269
ENST00000565677	ENSG00000103266
ENST00000219548	ENSG00000103266
ENST00000569248	ENSG00000103266
ENST00000567173	ENSG00000103266
ENST00000563505	ENSG00000103266
ENST00000567790	ENSG00000103266
ENST00000564370	ENSG00000103266
ENST00000566181	ENSG00000103266
ENST00000566408	ENSG00000103266
ENST00000564316	ENSG00000103266
ENST00000565813	ENSG00000103266
ENST00000412368	ENSG00000161999
ENST00000567120	ENSG00000161999
ENST00000565302	ENSG00000161999
ENST00000568689	ENSG00000161999
ENST00000609261	ENSG00000161999
ENST00000568313	ENSG00000161999
ENST00000569441	ENSG00000161999
ENST00000562824	ENSG00000161999
ENST00000563088	ENSG00000161999
ENST00000564436	ENSG00000161999
ENST00000570037	ENSG00000161999
ENST00000562111	ENSG00000161999
ENST00000565258	ENSG00000161999
ENST00000569396	ENSG00000161999
ENST00000566199	ENSG00000161999
ENST00000567901	ENSG00000161999
ENST00000293882	ENSG00000161999
ENST00000454700	ENSG00000161999
ENST00000545521	ENSG00000103495
ENST00000322945	ENSG00000103495
ENST00000562337	ENSG00000103495
ENST00000566906	ENSG00000103495
ENST00000563402	ENSG00000103495
ENST00000219782	ENSG00000103495
ENST00000561855	ENSG00000103495
ENST00000567444	ENSG00000103495
ENST00000568411	ENSG00000103495
ENST00000563012	ENSG00000103495
ENST00000562557	ENSG00000103495
ENST00000568544	ENSG00000103495
ENST00000569978	ENSG00000103495
ENST00000568282	ENSG00000103495
ENST00000565777	ENSG00000103495
ENST00000562594	ENSG00000103495
ENST00000568516	ENSG00000103495
ENST00000562148	ENSG00000167371
ENST00000358758	ENSG00000167371
ENST00000567659	ENSG00000167371
ENST00000572820	ENSG00000167371
ENST00000300797	ENSG00000167371
ENST00000567551	ENSG00000167371
ENST00000293883	ENSG00000127580
ENST00000567014	ENSG00000127580
ENST00000248142	ENSG00000127580
ENST00000320330	ENSG00000185928
ENST00000562285	ENSG00000185928
ENST00000562648	ENSG00000127585
ENST00000397621	ENSG00000127585
ENST00000562563	ENSG00000127585
ENST00000562585	ENSG00000127585
ENST00000324361	ENSG00000127585
ENST00000609618	ENSG00000263136
ENST00000563915	ENSG00000013364
ENST00000357402	ENSG00000013364
ENST00000566859	ENSG00000013364
ENST00000563096	ENSG00000013364
ENST00000566066	ENSG00000013364
ENST00000562463	ENSG00000013364
ENST00000563558	ENSG00000013364
ENST00000565830	ENSG00000013364
ENST00000569887	ENSG00000013364
ENST00000565164	ENSG00000013364
ENST00000570234	ENSG00000013364
ENST00000566252	ENSG00000013364
ENST00000566554	ENSG00000013364
ENST00000569612	ENSG00000013364
ENST00000563123	ENSG00000013364
ENST00000570061	ENSG00000013364
ENST00000568068	ENSG00000013364
ENST00000395353	ENSG00000013364
ENST00000452209	ENSG00000013364
ENST00000568223	ENSG00000103260
ENST00000570132	ENSG00000103260
ENST00000219542	ENSG00000103260
ENST00000567076	ENSG00000103260
ENST00000564661	ENSG00000103260
ENST00000568415	ENSG00000103260
ENST00000566525	ENSG00000103254
ENST00000569529	ENSG00000103254
ENST00000564000	ENSG00000103254
ENST00000219535	ENSG00000103254
ENST00000564640	ENSG00000103254
ENST00000566437	ENSG00000103254
ENST00000568916	ENSG00000103254
ENST00000570237	ENSG00000103254
ENST00000345165	ENSG00000162004
ENST00000485091	ENSG00000162004
ENST00000463539	ENSG00000162004
ENST00000482878	ENSG00000162004
ENST00000293889	ENSG00000162004
ENST00000478979	ENSG00000162004
ENST00000481804	ENSG00000162004
ENST00000466708	ENSG00000162004
ENST00000482152	ENSG00000162004
ENST00000538176	ENSG00000162004
ENST00000439619	ENSG00000162004
ENST00000460023	ENSG00000162004
ENST00000423653	ENSG00000162004
ENST00000544996	ENSG00000162004
ENST00000471861	ENSG00000162004
ENST00000474647	ENSG00000162004
ENST00000268793	ENSG00000141096
ENST00000574342	ENSG00000141096
ENST00000549114	ENSG00000103253
ENST00000341413	ENSG00000103253
ENST00000562187	ENSG00000103253
ENST00000564537	ENSG00000103253
ENST00000562141	ENSG00000103253
ENST00000561546	ENSG00000103253
ENST00000564545	ENSG00000103253
ENST00000389703	ENSG00000103253
ENST00000561750	ENSG00000103253
ENST00000567414	ENSG00000103253
ENST00000569143	ENSG00000103253
ENST00000567696	ENSG00000103253
ENST00000568141	ENSG00000103253
ENST00000389701	ENSG00000103253
ENST00000563792	ENSG00000103253
ENST00000561561	ENSG00000103253
ENST00000563156	ENSG00000103253
ENST00000569385	ENSG00000103253
ENST00000569604	ENSG00000103253
ENST00000219789	ENSG00000103502
ENST00000567459	ENSG00000103502
ENST00000563893	ENSG00000103502
ENST00000561555	ENSG00000103502
ENST00000566113	ENSG00000103502
ENST00000569956	ENSG00000103502
ENST00000570016	ENSG00000103502
ENST00000563415	ENSG00000103502
ENST00000564296	ENSG00000103502
ENST00000562041	ENSG00000103502
ENST00000393847	ENSG00000167261
ENST00000575203	ENSG00000167261
ENST00000572888	ENSG00000167261
ENST00000575510	ENSG00000167261
ENST00000573808	ENSG00000167261
ENST00000268795	ENSG00000167261
ENST00000572624	ENSG00000167261
ENST00000574865	ENSG00000167261
ENST00000574316	ENSG00000167261
ENST00000412757	ENSG00000167261
ENST00000251588	ENSG00000103245
ENST00000568545	ENSG00000103245
ENST00000566650	ENSG00000103245
ENST00000540986	ENSG00000103245
ENST00000563051	ENSG00000103245
ENST00000565425	ENSG00000103245
ENST00000562862	ENSG00000103245
ENST00000564285	ENSG00000103245
ENST00000562421	ENSG00000103245
ENST00000565341	ENSG00000103245
ENST00000562752	ENSG00000103245
ENST00000569759	ENSG00000103245
ENST00000567403	ENSG00000103245
ENST00000563534	ENSG00000103245
ENST00000565065	ENSG00000103245
ENST00000566614	ENSG00000103245
ENST00000570289	ENSG00000103245
ENST00000570066	ENSG00000103245
ENST00000567455	ENSG00000103245
ENST00000565693	ENSG00000103245
ENST00000567172	ENSG00000103245
ENST00000301694	ENSG00000103245
ENST00000571081	ENSG00000167264
ENST00000570709	ENSG00000167264
ENST00000575677	ENSG00000167264
ENST00000576994	ENSG00000167264
ENST00000566306	ENSG00000167264
ENST00000565263	ENSG00000167264
ENST00000358896	ENSG00000167264
